34;0;0;0;0;1;0;0;0;0;2;2;3;1;1;0;3;0;2;0;0;1;0;0;1;1;1;1;2;1;0;0;0;0;25;1;1;1;1;0;1;1;0;0;0;1;0;0;0;0;2;1;0;1;0;2;2;0;0;1;0;0;1;0;1;1;1;0;1;0;2;0;2;1;1;1;0;0;0;0;0;1;0;2;1;1;0;0;2;0;2;0;2;0;0;0;2;0;0;2;1;0;1;1;0;1;0;0;0;0;1;1;2;0;1;0;1;0;0;0;0;2;0;2;0;0;1;0;2;2;0;2;0;0;1;0;0;1;0;1;4;0;0;1;0;0;0;0;0;0;1;0;1;0;0;1;0;1;0;0;3;2;0;0;0;1;1;0;0;0;0;1;0;0;0;1;0;0;1;2;1;1;0;0;0;1;2;3;1;1;0;2;0;1;0;1;0;0;1;1;0
35;1;0;0;0;1;0;0;1;1;1;0;1;0;1;0;0;0;0;1;1;1;0;1;0;2;2;0;0;1;1;0;0;0;1;15;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;1;0;0;0;1;0;0;1;0;1;1;0;1;0;2;0;1;0;0;0;0;0;0;1;2;0;1;0;0;0;0;0;2;0;1;0;0;1;0;3;0;1;1;0;0;0;1;0;0;0;0;1;0;0;0;1;0;1;0;3;0;3;2;0;1;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;1;0;0;2;0;1;0;1;0;0;2;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;2;1;0;0;2;2;0;0;1;1;0;1;0;0;0;1;0;1;1;0;1;0;1;0;0
38;0;1;0;0;0;0;0;0;1;0;1;1;0;1;1;3;1;1;1;1;0;0;1;0;0;1;0;3;2;0;1;0;1;1;0;25;0;0;1;1;0;1;2;0;0;0;0;0;0;0;0;1;2;0;0;2;0;1;0;0;2;2;1;1;1;1;0;2;1;0;1;1;1;0;3;0;1;0;0;0;0;0;1;0;2;0;0;0;1;3;2;0;0;1;1;0;1;1;0;0;1;2;0;1;0;0;0;0;1;2;1;1;0;0;2;0;0;0;0;0;0;2;0;0;2;1;0;1;1;1;0;1;0;1;0;2;0;0;1;0;1;0;0;0;0;1;0;0;1;0;0;1;2;0;1;2;2;1;1;0;1;1;2;0;0;0;0;1;0;0;4;3;2;1;0;2;0;0;1;0;0;1;0;3;0;2;1;1;0;1;1;1;0;0;0;0;0;1;0;0
36;0;0;0;1;1;2;1;3;0;0;1;0;1;0;0;1;2;0;0;1;1;1;3;0;1;2;0;0;1;0;1;1;0;1;0;0;29;2;1;1;1;1;0;1;0;2;0;1;0;1;1;0;0;0;1;0;0;1;1;0;1;1;2;2;1;2;2;0;1;0;1;0;0;1;1;0;1;0;1;0;0;0;0;1;1;0;2;0;1;2;1;1;1;1;2;1;0;1;2;1;0;0;0;0;0;0;1;1;1;0;0;1;1;2;1;1;0;0;3;1;2;0;0;0;0;1;3;0;0;0;1;2;2;2;1;1;0;0;1;0;2;1;3;0;0;0;0;1;0;0;1;1;0;3;1;0;0;0;1;1;1;1;1;1;2;0;0;1;0;0;0;0;1;0;0;1;0;2;2;2;0;1;0;0;1;1;1;1;1;1;1;1;0;0;0;1;0;1;0;1
45;2;2;0;2;0;0;1;0;2;1;1;0;0;3;0;0;0;1;2;0;1;2;1;0;1;0;1;2;0;1;2;2;0;1;0;0;2;32;0;2;2;1;0;1;1;2;1;0;0;3;0;0;0;3;0;4;1;1;1;0;1;2;0;0;0;0;0;1;1;0;0;0;1;1;2;0;2;1;1;1;0;0;0;1;1;3;1;0;0;0;1;2;0;1;1;1;2;0;4;2;2;1;1;0;0;2;3;1;0;0;1;0;2;1;2;0;2;0;0;2;1;0;0;0;1;1;0;0;1;1;1;1;0;1;1;2;0;0;1;2;0;1;1;0;0;1;1;0;2;1;1;1;2;1;1;0;2;1;0;2;2;2;3;0;1;0;1;4;0;2;1;0;0;2;0;2;0;0;1;0;0;1;2;1;0;1;0;1;0;0;1;2;0;0;1;1;0;0;1;2
44;1;0;1;1;0;2;1;1;0;0;0;0;0;0;0;0;0;0;1;1;3;1;1;1;0;0;2;1;2;0;1;1;1;0;0;1;1;0;30;0;2;0;2;0;2;1;4;1;0;0;1;0;1;0;2;0;1;0;0;1;1;0;1;1;0;1;0;0;1;1;1;1;0;0;0;2;1;0;2;1;1;1;0;2;2;0;2;1;0;3;1;1;0;0;4;1;1;0;1;0;0;0;0;0;0;1;1;0;1;1;2;3;1;1;0;0;0;1;0;0;1;0;1;1;0;0;0;0;1;0;0;2;0;1;1;1;0;1;0;0;0;0;1;0;1;0;2;0;0;0;0;0;0;0;1;1;0;1;0;2;2;0;1;1;1;0;2;1;0;2;1;1;1;2;0;1;0;2;0;0;0;0;0;1;0;0;1;1;0;0;2;0;0;1;1;0;3;2;2;0
46;0;0;1;1;1;1;1;2;0;0;1;1;1;2;1;0;1;3;2;1;0;0;2;0;0;0;3;0;1;0;0;2;0;1;0;1;1;2;0;24;0;0;1;2;0;1;2;0;0;0;1;0;0;1;1;0;1;1;0;0;2;0;1;2;1;0;0;0;0;0;1;0;0;0;0;0;0;2;2;1;0;1;0;1;1;0;1;1;0;2;0;0;0;1;1;1;0;1;1;1;0;0;2;0;0;1;2;0;1;2;0;0;0;0;1;0;1;0;0;1;1;0;1;0;0;0;1;0;1;0;1;0;1;2;0;0;1;0;2;1;1;1;2;1;0;0;1;1;1;1;3;0;0;2;1;0;1;1;2;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;1;1;3;0;0;0;1;0;1;3;1;1;1;2;1;2;0;0;0;0;0;0;0;0;1
47;1;0;0;2;0;0;0;1;0;1;0;2;1;4;0;0;0;0;0;0;3;1;0;1;1;0;2;3;3;1;0;0;1;1;0;0;1;2;2;0;24;0;1;0;2;0;2;1;0;1;0;1;0;1;0;1;0;2;1;1;0;0;0;2;0;0;1;0;0;0;0;0;0;1;1;1;1;0;0;1;1;0;0;1;1;1;1;0;2;0;1;1;0;1;0;1;0;0;1;0;1;2;0;0;0;0;4;0;0;1;0;1;1;0;1;0;1;0;0;3;1;0;0;0;0;2;0;1;1;0;0;1;0;3;0;1;1;1;2;1;0;2;1;0;1;3;3;0;0;0;3;2;0;1;0;2;1;0;0;1;1;0;0;0;2;3;0;1;0;1;0;0;0;1;1;2;1;1;0;1;1;1;1;1;2;0;1;1;1;0;0;0;0;1;0;2;1;1;0;0
48;1;0;1;0;0;0;0;0;0;0;4;0;1;0;0;0;1;0;1;1;0;0;1;1;0;1;1;1;0;0;1;1;0;0;0;1;1;1;0;0;0;26;1;1;0;0;0;1;0;3;0;0;1;0;0;0;1;0;4;1;2;0;0;0;1;0;0;1;0;1;1;2;0;2;2;0;0;1;0;1;0;3;0;1;0;0;0;1;0;1;2;1;2;1;0;0;0;1;0;0;1;0;0;2;1;0;0;1;1;1;0;0;1;3;3;0;0;0;1;0;1;1;1;1;0;2;0;0;2;2;0;0;1;0;0;0;1;0;0;4;0;1;1;1;0;0;0;0;1;0;1;0;0;2;0;0;2;0;1;1;0;1;0;0;0;0;1;1;1;0;1;1;0;1;0;0;1;0;0;0;0;0;0;1;0;0;1;1;1;1;0;0;0;0;1;0;0;2;1;0
50;0;0;1;1;0;0;3;1;1;2;1;1;0;1;0;1;1;0;2;1;1;0;3;0;2;3;0;0;0;1;0;1;1;0;1;2;0;0;2;1;1;1;32;0;1;0;0;0;2;3;4;0;0;1;0;1;1;0;0;1;0;1;2;0;1;2;1;0;1;0;0;1;0;2;1;1;1;0;2;0;2;0;1;0;1;2;1;0;1;0;1;0;1;1;1;0;0;0;0;1;2;1;2;0;0;0;1;1;1;1;1;1;1;0;1;1;0;2;2;0;0;0;1;1;0;0;1;0;0;1;0;0;1;0;2;0;0;5;2;1;0;2;2;0;1;1;2;2;0;2;0;0;2;1;2;1;1;3;1;0;2;1;1;1;1;2;3;0;0;1;0;3;1;0;1;2;1;2;1;1;0;1;1;1;1;0;0;1;0;0;1;0;1;0;1;2;0;2;0;0
49;0;1;1;0;2;3;2;1;0;1;0;1;2;0;2;0;0;0;0;0;0;0;2;0;1;0;0;0;1;0;0;1;0;0;0;0;1;1;0;2;0;1;0;27;0;1;2;1;0;0;0;1;0;2;2;1;0;0;0;0;3;0;2;1;0;0;1;0;0;0;0;0;2;1;2;0;0;1;1;0;1;2;0;0;0;3;0;0;0;2;1;0;1;1;1;1;2;0;0;1;1;2;0;1;0;0;1;0;1;0;0;0;1;2;1;2;3;1;1;1;0;1;1;0;0;2;0;0;1;2;1;0;0;0;3;0;1;1;1;0;1;0;1;0;0;1;2;0;0;2;1;0;1;1;0;1;0;0;1;2;2;0;0;0;0;0;0;0;0;2;0;0;1;0;0;2;4;3;1;0;0;0;2;2;0;2;0;0;1;0;0;0;0;0;0;1;0;0;1;0
51;1;1;1;1;0;1;1;0;1;0;1;1;0;0;0;0;0;0;1;2;0;2;1;2;0;1;0;0;0;0;0;2;3;1;0;0;0;1;2;0;2;0;1;0;25;0;1;1;2;3;0;0;2;1;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;1;0;1;0;0;0;1;1;0;3;0;0;0;1;1;0;0;1;1;0;1;2;0;0;2;1;0;0;2;0;1;0;1;0;0;1;1;2;2;0;2;1;1;1;0;0;0;0;0;3;0;0;1;0;0;1;0;1;0;0;0;2;0;0;0;0;0;0;2;1;0;0;0;1;0;0;1;1;2;1;2;1;1;0;1;0;0;0;2;0;0;0;1;0;1;0;2;1;1;0;0;0;1;0;2;2;1;1;2;2;0;0;0;0;0;0;1;2;0;0;0;3;0;0;1;2;0;0;1;1;3
52;1;0;0;1;0;0;2;2;0;1;0;2;0;1;1;1;0;0;1;0;0;0;1;0;1;0;0;2;1;0;0;0;1;0;0;0;2;2;1;1;0;0;0;1;0;26;0;0;1;1;0;0;1;0;1;0;2;0;1;2;0;3;5;1;0;0;3;0;0;3;1;0;1;1;0;1;0;0;2;1;2;0;0;0;0;0;0;1;0;0;1;0;1;0;0;1;1;0;1;0;0;2;0;2;0;1;2;0;0;0;1;1;1;1;1;1;0;0;1;2;0;2;1;0;1;0;1;1;1;1;0;1;0;0;2;0;1;2;1;0;2;1;0;0;1;0;0;1;0;0;1;2;1;4;1;0;0;2;0;0;1;0;1;0;1;1;0;0;0;2;1;1;0;1;0;0;0;1;1;1;0;1;0;1;2;1;0;0;0;0;1;0;0;0;1;1;1;0;2;3
53;1;0;1;1;3;0;0;0;0;0;0;1;2;0;1;0;1;0;2;1;2;0;2;1;0;1;0;3;0;1;0;1;0;0;1;0;0;1;4;2;2;0;0;2;1;0;30;1;1;2;0;1;0;3;0;3;0;1;1;0;2;1;2;3;2;0;1;0;0;0;0;1;0;0;3;2;0;0;0;2;0;1;0;1;2;0;1;1;0;0;1;1;4;1;1;0;1;0;0;1;2;0;0;1;2;2;1;1;0;1;1;1;0;0;0;0;1;2;0;3;0;0;2;0;0;3;0;2;0;0;2;0;0;2;1;0;2;1;1;0;1;1;0;0;1;1;5;0;0;0;1;1;0;0;0;2;2;0;0;0;1;1;0;2;0;0;1;2;0;1;0;1;0;1;1;1;0;0;0;1;1;1;1;2;1;0;1;2;0;0;0;1;0;1;0;2;0;2;3;1
54;0;0;1;1;0;3;0;2;3;0;0;0;1;1;1;0;1;3;0;0;2;0;1;1;0;1;1;0;0;2;0;1;2;0;0;0;1;0;1;0;1;1;0;1;1;0;1;25;0;0;1;0;1;2;2;0;0;1;3;0;0;1;0;1;0;1;0;2;0;1;1;0;1;1;0;1;0;1;0;0;1;0;0;0;0;1;0;0;0;0;2;0;1;1;3;0;1;0;0;1;2;2;0;1;1;0;1;1;1;2;2;0;0;1;2;0;1;2;3;1;3;0;0;1;1;1;1;1;0;1;1;0;0;0;1;0;2;2;0;1;1;1;0;0;0;1;1;1;1;0;0;1;3;0;1;1;3;1;0;0;0;1;1;0;0;0;1;2;0;2;0;1;2;0;0;1;0;2;2;1;0;1;0;1;0;0;0;0;1;0;2;0;3;0;1;1;1;1;0;0
56;1;2;0;1;1;0;3;1;1;2;1;3;0;0;1;1;0;1;1;1;1;2;1;1;1;1;2;0;3;1;0;0;1;0;0;0;0;0;0;0;0;0;2;0;2;1;1;0;28;0;1;1;1;1;0;0;0;2;1;2;2;1;2;0;0;1;0;0;1;1;0;2;0;1;0;0;2;0;2;1;1;1;1;1;0;1;0;3;0;1;0;0;2;1;0;0;3;0;0;0;0;1;0;1;0;1;1;0;1;0;0;1;1;1;1;0;1;2;3;2;3;1;0;0;0;2;1;1;2;0;0;1;0;1;1;0;2;2;1;0;0;1;0;1;2;1;3;0;1;0;0;0;2;1;0;0;3;0;1;1;0;1;0;1;0;1;0;1;0;0;1;2;0;0;1;1;0;2;1;1;1;1;0;1;3;1;0;1;0;1;0;0;3;0;2;1;0;1;2;2
57;1;0;0;1;0;0;3;1;1;1;3;0;1;1;0;2;0;0;0;2;2;0;2;1;1;2;2;1;0;0;1;0;1;2;1;0;1;3;0;0;1;3;3;0;3;1;2;0;0;30;0;1;0;1;0;2;0;2;3;1;1;2;0;1;1;0;0;1;1;0;2;1;0;3;1;1;0;1;0;0;0;0;1;1;1;0;0;2;2;0;0;1;1;0;0;1;1;1;2;0;1;1;1;0;0;0;1;1;1;0;1;0;1;1;0;1;0;0;0;3;1;1;3;0;0;0;2;0;0;1;1;0;1;0;0;0;2;0;0;1;0;0;1;0;1;2;1;0;1;2;1;1;0;1;0;2;0;2;0;2;2;0;0;1;1;1;0;0;2;0;1;0;0;1;2;2;2;1;2;0;0;1;1;0;0;1;0;1;0;0;1;2;2;0;1;1;0;0;0;1
58;0;0;0;2;1;0;2;1;2;3;0;3;1;0;0;0;0;4;2;1;1;1;1;0;1;1;1;1;0;0;0;1;2;1;0;0;1;0;1;1;0;0;4;0;0;0;0;1;1;0;32;0;0;1;2;3;0;1;0;0;0;1;1;3;0;1;1;0;0;0;0;1;3;1;1;1;4;2;0;2;0;2;2;0;1;1;1;1;1;1;1;0;2;0;1;0;1;1;0;2;1;0;2;1;0;1;0;1;1;2;1;2;2;0;0;1;0;0;1;0;1;2;1;3;0;0;0;3;1;1;1;1;1;1;1;2;1;1;0;1;1;1;0;0;2;0;2;0;0;1;1;1;2;1;1;0;0;0;1;2;0;0;2;0;3;2;0;0;1;0;0;2;3;0;0;1;0;0;0;0;0;0;0;0;1;1;0;1;0;2;3;3;0;1;1;2;1;2;1;0
55;0;0;1;0;1;2;0;0;1;0;0;1;0;1;1;1;0;0;1;0;1;0;0;0;1;1;0;2;0;0;0;2;0;0;1;1;0;0;0;0;1;0;0;1;0;0;1;0;1;1;0;20;0;1;0;2;2;0;0;0;2;0;0;0;0;1;0;1;1;0;0;1;1;1;1;1;0;0;0;2;1;0;1;0;0;1;0;1;0;0;0;3;2;0;2;1;1;2;0;0;0;1;0;0;2;0;2;1;1;1;1;0;1;0;0;0;0;2;0;1;0;0;0;0;0;0;0;0;1;0;1;1;1;0;0;1;0;2;0;1;1;0;2;1;0;0;1;1;0;0;1;2;1;0;0;0;0;0;0;0;1;1;0;1;0;0;1;1;0;0;1;2;1;2;0;1;1;1;0;0;1;0;0;1;0;0;0;0;0;0;1;1;1;1;1;1;0;0;1;0
59;0;0;1;0;1;0;0;0;2;0;1;1;1;0;0;0;1;1;0;0;0;2;1;1;2;2;0;0;1;0;1;0;1;1;0;2;0;0;1;0;0;1;0;0;2;1;0;1;1;0;0;0;27;0;0;3;2;0;3;0;3;2;0;0;0;1;0;1;0;0;0;1;0;1;0;1;0;1;1;0;0;0;0;2;0;0;1;1;0;0;0;2;1;2;1;0;2;3;0;0;0;0;1;1;1;1;0;2;1;1;0;1;0;0;1;1;2;0;0;1;1;0;0;0;0;0;0;1;1;1;1;1;0;1;0;1;1;0;2;2;0;1;0;1;1;1;0;0;0;0;1;0;0;0;0;3;0;2;1;0;2;1;1;0;0;1;1;0;0;2;1;1;0;0;2;1;0;1;0;1;2;1;0;0;0;1;1;0;0;1;0;0;2;1;2;0;1;0;1;2
61;1;1;1;1;1;1;0;1;1;0;0;0;1;1;1;0;1;3;2;0;0;0;0;1;1;0;0;1;1;0;1;1;0;0;0;0;0;3;0;1;1;0;1;2;1;0;3;2;1;1;1;1;0;25;2;1;3;1;1;0;2;0;0;1;0;1;0;2;0;0;1;0;1;1;1;1;0;1;0;0;2;0;0;1;0;2;0;0;1;0;0;1;1;1;0;0;1;0;2;0;3;1;0;4;0;1;1;2;0;1;0;0;2;1;0;0;0;2;4;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;3;2;1;0;0;1;2;1;1;0;0;2;0;0;0;1;1;1;1;1;0;0;0;1;0;0;1;2;1;1;1;0;4;1;1;0;0;0;3;0;0;1;3;0;0;3;1;0;3;1;0;0;1;0;1;1;0;0;0;1
60;0;2;0;0;0;1;1;0;1;2;1;0;0;1;2;1;0;1;0;1;0;3;1;1;2;1;7;3;3;1;1;1;1;2;0;0;1;0;2;1;0;0;0;2;0;1;0;2;0;0;2;0;0;2;35;1;1;3;0;0;0;1;2;0;3;0;0;1;1;1;1;2;2;1;1;1;1;1;2;2;0;4;0;0;1;2;1;1;0;1;1;0;1;1;1;0;0;0;0;0;2;3;0;0;0;0;2;0;0;0;0;1;2;2;0;0;2;0;2;1;0;0;1;0;5;0;1;1;2;1;0;1;1;2;0;0;1;1;0;0;0;1;1;1;0;0;1;0;2;0;3;1;1;0;1;1;3;2;0;0;0;1;1;1;1;0;0;1;2;0;1;0;1;0;1;1;0;0;1;0;0;1;0;0;2;0;0;0;3;2;3;1;2;0;0;1;1;3;1;0
37;0;0;2;0;3;2;0;2;1;1;0;2;1;1;2;1;1;2;1;2;0;1;2;1;2;1;2;1;1;1;1;0;1;2;1;2;0;4;0;0;1;0;1;1;0;0;3;0;0;2;3;2;3;1;1;35;0;0;0;0;4;1;2;1;2;1;0;0;1;0;0;2;3;2;2;1;1;3;0;1;0;1;2;1;0;3;0;2;1;2;0;1;1;0;1;1;1;2;1;2;2;2;3;1;0;1;2;1;0;0;0;0;2;2;1;2;2;0;1;3;1;1;1;3;1;0;0;3;2;0;0;0;0;1;1;1;1;1;2;2;0;1;2;0;0;2;2;0;1;0;0;3;2;3;1;2;1;2;0;0;1;0;0;1;1;0;1;2;1;0;1;1;1;1;3;1;2;0;0;0;2;1;1;6;0;0;1;1;1;1;0;1;0;0;0;1;1;3;1;0
39;0;0;1;0;2;1;0;2;1;0;1;1;0;0;0;0;1;0;0;1;0;2;0;0;1;0;1;0;0;0;2;3;0;0;0;0;0;1;1;1;0;1;1;0;0;2;0;0;0;0;0;2;2;3;1;0;28;0;0;1;0;2;0;0;0;0;1;2;1;1;0;0;0;1;0;0;1;2;1;0;0;1;0;1;0;0;1;1;0;0;1;1;0;0;0;1;2;1;2;0;2;2;1;1;0;3;0;0;3;1;1;1;1;1;0;0;1;0;2;2;0;1;0;0;1;0;0;0;2;2;1;1;0;0;1;1;0;0;1;1;1;1;1;1;1;0;1;2;1;1;2;0;0;0;0;2;0;1;1;0;2;1;0;0;0;0;1;0;0;1;1;2;1;1;0;1;0;1;0;1;1;1;1;2;3;0;0;0;0;1;1;0;0;1;2;2;1;0;1;0
40;0;1;0;1;1;1;3;0;0;1;1;1;1;1;1;0;0;0;1;0;0;1;1;0;0;1;1;2;1;1;1;0;2;0;0;1;1;1;0;1;2;0;0;0;1;0;1;1;2;2;1;0;0;1;3;0;0;29;0;0;0;1;0;0;2;3;2;0;0;1;2;0;0;0;1;0;0;1;1;0;1;0;1;1;0;3;2;1;1;0;0;0;3;1;1;0;1;1;1;0;2;0;1;0;0;3;2;0;2;0;1;1;1;2;3;1;1;0;1;4;3;0;1;0;0;2;0;0;1;1;3;1;0;3;0;0;3;1;1;1;0;1;1;0;1;0;2;1;1;0;1;1;1;1;2;3;1;3;0;0;0;1;1;1;1;1;1;1;1;0;1;1;0;2;1;2;1;3;0;0;0;1;0;3;0;0;0;1;1;1;0;1;2;2;0;0;0;1;0;0
62;0;0;0;1;0;1;1;2;1;1;1;1;0;0;0;2;1;3;0;1;0;2;3;1;2;1;1;0;0;0;0;0;0;1;1;0;1;1;0;0;1;4;0;0;1;1;1;3;1;3;0;0;3;1;0;0;0;0;29;1;0;2;1;1;0;0;0;0;1;1;0;1;1;3;2;1;0;1;1;1;0;0;0;1;0;3;1;3;1;0;1;1;1;1;0;0;0;0;0;1;1;1;1;1;0;1;0;0;2;0;2;0;3;1;1;0;1;0;2;0;0;2;0;0;1;1;1;0;0;1;2;0;0;1;1;1;1;0;0;2;2;2;0;0;1;0;0;2;0;0;0;0;1;1;0;1;1;1;0;0;0;0;0;1;0;0;2;0;1;2;0;0;0;0;1;0;0;0;2;0;0;0;0;1;0;0;1;0;2;1;0;1;1;2;2;0;0;1;0;1
63;1;0;0;0;0;0;2;0;0;0;0;0;0;2;1;0;0;1;1;0;1;1;0;1;1;2;0;0;1;1;0;0;0;0;0;0;0;0;1;0;1;1;1;0;0;2;0;0;2;1;0;0;0;0;0;0;1;0;1;19;0;1;0;2;0;0;1;1;0;1;1;0;0;0;0;2;1;1;0;0;2;0;0;0;0;1;0;1;0;0;0;2;0;0;0;1;1;1;0;0;0;2;0;1;0;3;0;0;0;0;2;0;1;0;1;1;1;0;1;1;0;0;0;0;2;0;1;1;1;1;3;1;0;0;1;0;0;1;0;0;1;0;2;1;1;0;0;0;1;1;0;0;1;1;1;0;0;0;0;0;0;0;2;0;1;0;1;0;0;0;1;2;1;1;1;0;1;0;0;0;0;0;1;1;1;1;0;0;0;1;0;1;2;0;1;0;0;0;0;1
64;0;0;0;3;2;1;1;3;0;1;3;3;3;0;1;1;1;0;3;0;1;2;0;1;0;1;0;1;3;1;1;2;1;0;1;2;1;1;1;2;0;2;0;3;0;0;2;0;2;1;0;2;3;2;0;4;0;0;0;0;30;3;0;0;0;1;0;0;0;0;0;1;2;1;0;0;0;2;1;0;0;0;1;0;1;2;2;0;0;1;0;2;1;1;1;0;0;1;1;0;0;0;1;2;0;0;0;1;1;0;1;1;2;1;1;2;1;1;1;3;1;1;2;0;0;2;0;0;1;2;1;1;1;1;0;2;0;0;0;1;1;0;1;0;0;1;0;0;0;0;0;0;0;0;1;3;2;1;3;1;2;0;0;1;0;0;1;1;2;1;1;1;1;1;1;2;1;1;0;0;2;2;0;3;0;0;0;0;1;1;0;0;0;1;0;0;0;1;1;0
65;1;1;0;2;1;1;0;1;1;2;0;0;1;0;0;0;1;3;0;0;0;1;1;0;1;0;2;0;0;0;0;0;4;1;1;2;1;2;0;0;0;0;1;0;0;3;1;1;1;2;1;0;2;0;1;1;2;1;2;1;3;34;1;1;1;0;0;0;1;1;1;0;1;1;1;1;0;3;1;0;0;0;0;0;0;0;0;2;0;1;0;0;1;0;1;1;0;2;1;1;2;2;1;0;0;1;0;2;0;1;0;1;0;2;2;5;1;2;1;2;0;3;1;1;3;1;0;0;2;2;0;0;0;1;1;1;0;0;1;1;0;1;2;0;2;0;0;2;1;3;0;1;2;0;2;1;0;0;1;0;1;0;0;0;1;1;3;0;5;0;2;1;2;1;0;1;0;0;1;0;2;3;0;2;0;1;0;0;0;0;1;3;1;1;0;3;1;3;0;1
66;0;1;2;1;0;2;1;0;0;2;0;1;1;1;1;0;0;1;1;3;0;0;0;0;0;0;0;1;3;0;1;1;0;0;0;1;2;0;1;1;0;0;2;2;0;5;2;0;2;0;1;0;0;0;2;2;0;0;1;0;0;1;31;2;1;1;1;0;1;1;0;2;3;0;0;0;1;0;2;2;0;2;0;0;2;1;1;0;0;3;2;0;4;2;0;1;0;0;0;2;1;0;0;1;0;1;1;0;1;0;0;0;0;0;1;3;2;2;2;0;1;1;0;0;0;1;1;1;0;1;1;0;0;1;1;1;2;2;3;0;0;1;3;2;0;0;1;0;1;0;2;2;0;1;3;0;0;0;1;1;0;1;1;2;2;0;1;0;2;1;0;0;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;1;3;0;1;0;0;1;2;0
67;1;0;0;0;1;0;1;1;0;0;0;0;0;2;0;0;1;2;2;0;1;0;0;1;0;0;1;0;0;1;0;0;1;1;1;1;2;0;1;2;2;0;0;1;1;1;3;1;0;1;3;0;0;1;0;1;0;0;1;2;0;1;2;23;0;0;1;2;0;0;1;1;0;0;0;0;2;0;0;1;0;1;0;0;0;0;0;1;0;1;0;2;1;1;2;0;1;0;0;0;1;0;0;0;0;1;1;0;0;1;2;0;0;0;1;0;0;0;1;0;0;0;1;2;0;3;2;0;0;0;3;0;0;0;2;0;1;1;1;1;0;0;3;1;1;0;0;1;1;0;2;0;0;1;0;2;1;1;0;1;0;0;0;0;0;1;0;0;1;1;1;1;1;0;0;1;1;1;0;1;0;0;0;0;0;0;1;0;1;0;0;0;1;1;0;2;1;0;0;1
68;0;3;1;0;1;1;1;1;1;0;0;1;0;0;1;1;1;1;0;1;1;1;0;0;1;1;1;0;2;1;1;0;0;1;0;1;1;0;0;1;0;1;1;0;0;0;2;0;0;1;0;0;0;0;3;2;0;2;0;0;0;1;1;0;30;1;2;1;1;0;4;3;0;0;1;0;2;0;1;3;1;3;1;1;0;0;1;0;0;0;0;0;0;1;1;0;0;0;2;0;1;1;0;1;1;2;1;4;1;0;0;0;0;2;1;0;1;1;1;1;0;1;1;0;2;0;1;1;2;1;1;0;1;1;2;1;1;0;3;1;0;0;1;1;0;0;1;0;1;1;1;1;1;0;0;0;0;2;2;0;0;0;0;1;1;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;1;1;2;1;2;1;1;0;4;1;1;3;0;0;0;1;1;0
69;0;1;1;0;2;0;0;0;2;1;0;1;0;1;0;1;1;0;0;1;1;1;0;1;1;1;0;0;0;1;1;0;1;1;2;1;2;0;1;0;0;0;2;0;0;0;0;1;1;0;1;1;1;1;0;1;0;3;0;0;1;0;1;0;1;21;2;0;0;0;0;0;0;0;1;1;2;1;1;0;0;0;0;1;0;2;0;0;0;0;0;1;1;0;0;1;0;1;1;3;0;1;0;0;1;0;0;0;0;1;1;1;2;0;0;0;0;1;2;1;0;1;0;1;0;0;1;2;0;2;1;0;0;1;0;1;1;1;0;1;0;1;1;0;0;1;1;0;0;0;0;0;2;0;1;0;0;0;1;0;0;1;0;0;1;1;0;2;1;0;1;0;0;0;0;0;0;0;2;1;1;1;0;3;1;0;0;2;1;1;1;0;0;1;0;0;0;0;0;0
70;1;0;1;0;1;1;1;0;1;1;1;0;0;1;1;1;1;2;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;2;0;0;0;1;0;1;1;0;3;1;0;0;0;1;0;0;0;0;0;1;2;0;1;0;0;1;1;2;2;23;0;0;1;2;1;1;0;2;1;2;2;3;0;1;1;1;1;0;0;2;0;0;1;0;0;1;1;1;1;0;1;1;0;0;0;0;1;1;0;1;0;3;0;1;1;0;0;0;0;0;2;0;1;0;2;0;1;1;1;1;2;0;3;3;0;0;0;0;1;0;1;0;2;2;0;0;0;1;1;1;0;0;1;0;1;0;2;1;0;2;1;1;0;1;0;1;1;0;2;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;1;1;0;0;1;1;2;0;0;1;0;1;0;2;0;1;1;2;0
